Q202042	euskaltzaindia
Q27092795	claudiu_florin_coman
Q1384797	marign
Q45369	prime_minister_of_slovakia
Q798577	baco
Q9054374	palacio_municipal_castell_n
Q45362	bijou_phillips
Q514924	langwedel
Q2590546	wolfgang_ma_berg
Q308891	special_wards_of_tokyo
Q308893	garamba_national_park
Q27565425	q
Q12301908	annisette_koppel
Q2149921	bredevoort_railway_station
Q6092488	nils_fredrik_sander
Q30171250	q
Q160609	innocent_iv
Q27093228	ovidiu_petru_do_a
Q789811	b_lan
Q10877327	man_shing_global_holdings_limited
Q27565429	q
Q14918094	henry_mimaut
Q30171258	q
Q27557257	q
Q27557255	q
Q27557254	q
Q27563225	q
Q178835	baalbek
Q116933	vk
Q505677	thurston_moore
Q27557258	q
Q28051839	sir_desmond_maccarthy
Q33518670	q
Q33518676	q
Q67423	ralf_rothmann
Q24385365	atila_iosif_papp
Q347168	adalbero_of_bremen
Q3638784	bernardo_lanzetti
Q31206623	q
Q31206625	q
Q203871	rush
Q522262	jan_clayton
Q456231	therese_merkel
Q17484496	hector_bayon
Q38093304	q
Q225509	susannah_york
Q3581457	st_francis_xavier_church
Q929579	erik_nielsen
Q22677762	q
Q28042045	unknown_man_formerly_known_as_william_tyndale
Q11740	katherine_johnson
Q919590	j_zsef_viola
Q37178038	q
Flag%20of%20the%20Democratic%20Republic%20of%20the%20Congo%20%281997-2003%29.svg	http_commons_wikimedia_org_wiki_special_filepath_flag_of_the_democratic_republic_of_the_congo_svg
Q3846438	marco_rossi
Q27555090	q
Q38094822	q
Q4473457	q
Q2605205	valea_c_lug_reasc
Q333614	saint_th_gonnec
Q7781843	theodore_j_flicker
Q1409848	le_rochereau
Q526019	brezoi
Q7781847	theodore_j_lowi
Q11799047	orpheus_and_eurydice
Q5905849	hyppolite_janvier
Q12208	rennes_m_tropole
A3D-2T	a_d_t
Q6253647	john_quarmby
Q28043798	unknown_man
A3D-2Q	a_d_q
Q28763548	leonardo_mazara
Q907653	dofteana
Q4098474	q
Q3723936	emanuele_gattelli
Q374572	fran_ois_joachim_de_pierre_de_bernis
Q28051836	sir_william_goscombe_john
Q5189420	crown_pacific_partners
Q29970431	willard_bartlett
Q4768400	anne_grey
Q33301508	q
Q29383827	terracotta_calyx_krater_mixing_bowl
Q33525993	q
Q1795590	k_vin_r_za
Q27956730	arnau_duran_ferrero
Q31526720	q
79168	
Q28043792	sir_william_waller
P-80	p
Q26789880	polina_mikhailova
Q774285	gymnasium_fridericianum_erlangen
Q1325171	j_z_itami
Q25833957	slavi_avik_harutyunyan
Q26205686	q
Q26205685	carolina_rodr_guez_guti_rrez
Q25972375	vilmo_g_rbea
Q20478264	saxon_lawrence
Q26205681	q
Q441328	maternity_leave
Q29474946	lazaros_lazarou
Q24017716	d_nu_rp_u
Q605619	edouard_utudjian
Q1865511	the_three_degrees
Q554175	feroze_gandhi
Q2369380	dmitry_kuzmin
Q68956	martigny
Q28043795	arthur_capel_st_baron_capel
Q2538633	ple_oi
Q33543200	q
Q15804588	kaufhof_bonn
Q979646	new_york_yankees
Q27536280	q
Q1665109	institut_national_de_l_audiovisuel
Q23952618	q
Q23901985	q
Q4902540	bianna_golodryga
Q24090374	q
Q13371678	tefan_sta_ko
Q5655983	hardie_scott
Q21532877	zbigniew_krasniak
Q20741372	do_your_own_concert
Q67250	georg_klebs
Q30524933	q
Q681576	robert_p_abelson
Q1380540	matan_vilnai
Q3240764	shell_oil_company
Q661268	pordic
Q444660	siobh_n_mckenna
Q2846404	andrea_sanke
Q2846400	andrea_pisani
Q2847750	andr_ferri
Q763613	luigi_sala
Q1795915	q
Q3473425	sarah_stern
Q94192	national_metallurgical_academy_of_ukraine
Q27517245	q
Q30878821	q
Q445137	andr_frossard
Q445136	james_valentine
Q1155069	ibm_pcjr
Q163560	axel_springer_se
Q1647948	lake_turkana_national_parks
Q163564	nemanja_vidi
Q4472325	q
mcdonalds	mcdonalds
Q37021192	q
Q3739496	vladimir_milov
Q20741389	sunset_to_sunrise
Q6096719	ivan_krsti
Q30103849	q
Q23956338	q
Q331613	lord_s_cricket_ground
Q37181523	q
Q30075419	q
Q23956333	q
Q23956332	q
Q23956331	q
Q30075415	q
Q23956336	q
Q23956335	q
Q493687	andrea_cordero_lanza_di_montezemolo
Q234212	sarah_polley
Q234210	melinda_clarke
Q27517874	q
Q1055587	mario_mantovani
Q132524	ayn_rand
Q33256634	q
Q1032403	dave_brock
Q638431	kiyoshi_ueda
Q38092891	q
Q37278910	q
Q16004	henri_grand_duke_of_luxembourg
Q3178689	jill_balcon
Q314622	association_of_christian_democratic_students
Q16003	f_rstenfeldbruck
Q12796696	milka_ivi
Q3133201	henry_de_lesquen
Q125612	peter_fulde
Q334138	l_origine_du_monde
Q274816	cuelles
Q16008	schwedt
Q1509108	georges_de_porto_riche
Q16337636	jo_o_marcelo_gaspar
Q14512137	union_pacific
Q442679	louise_erdrich
Q29461945	the_lens_and_the_mirror_part_self_portraits_from_the_collection
Q28938158	q
Q231365	zvi_griliches
Q3707943	dino_panzanato
Q21117948	diana_rowntree
Q1935774	milos_vukovic
Q1237191	bertrand_visage
Q21400556	harm_hinrich_brandt
Q33258329	q
73150	
Q511291	royal_academy_of_art_the_hague
Q19983426	tanezrouft_air_disaster
Q28885497	margot_k_hl
Q17334292	virgin_and_child
73158	
Q5230808	david_antin
Q17334291	virgin_and_child_with_saint_anne_anna_selbdritt
61509	
Q21993598	wanty_groupe_gobert
Q28050128	the_relief_of_lucknow
Q28050129	george_douglas_campbell_th_duke_of_argyll
Q27506206	q
Q38048198	q
Flag%20of%20Brazil%20%281968-1992%29.svg	http_commons_wikimedia_org_wiki_special_filepath_flag_of_brazil_svg
Q4395428	q
Q2413117	c_lestine_galli_mari
Q24568283	q
Q35837374	the_essence_of_line_french_drawings_from_ingres_to_degas
Q2291800	s_r_eni
Q1095158	bivilliers
Q2956266	chantal_brunel
Flag%20of%20Qatar%20%281936-1949%29.svg	http_commons_wikimedia_org_wiki_special_filepath_flag_of_qatar_svg
Q2966958	timeline_of_quebec_history
Q17320966	the_riding_school
Q23735717	q
Q23735710	q
Q17320961	a_girl_drawing_and_a_boy_near_a_statue_of_venus
Q17320962	night_banquet_and_masquerade
Q2966959	timeline_of_quebec_history
Q69315	givrins
Q5556122	thorsten_andersson
Q15071652	q
Q3856684	michele_manenti
Q16164406	sven_brandel
22107	
Q1194884	f_d_ration_rwandaise_de_football_association
Q24346366	ioan_oancea
Q1631794	howard_duff
Q90767	sabine_l_sing
Q128446	f_c_porto
Q27574381	q
Q4001032	twenty_second_air_force
Q31203976	q
Q765617	fletcher_markle
Q331351	david_ogilvy_th_earl_of_airlie
Q21876053	colonial_trinidad_and_tobago
Q12960039	q
Q6660915	ljubi_a_dikovi
Q551491	w_eugene_smith
Q1617140	cours_la_ville
Q7406641	salvatore_d_elia
Q29876190	the_origins_of_el_greco_icon_painting_in_venetian_crete
Q1399937	ford_sterling
Q39742159	viktoriya_vologdina
Q1614185	odoacre_chierico
Q26270296	anne_coe
Q131240	anna_politkovskaya
Q27651711	q
Q70498	vuiteboeuf
Q1170194	feast_of_the_rosary
Q177595	timoth_e_kolodziejczak
Q27554006	q
Q312915	eug_ne_pottier
Q33254096	q
Q70490	juriens
Q342360	patriarch_demetrios_i_of_constantinople
Q19562540	seth_barnes
Q27518835	q
Q17355322	jean_caillonneau
Q28416167	qinqin_foods
Q3622956	armando_massiglia
Q27509974	q
Q28051830	h_g_wells
Q28051833	the_memoir_club
Q386122	rillieux_la_pape
Q3019333	davide_dionigi
Q386120	united_nations_industrial_development_organization
Q187058	abhishek_bachchan
Q230015	jennie_garth
Q191123	levi_eshkol
221,2013	
Q2147924	marika_krevata
Q11870661	kaustinen_chamber_music_week
Q3076201	fontaine_de_la_porte_dor_e
Q31843384	q
Q193023	capitol_records
Q38138364	q
Q229920	patsy_kensit
Q24205545	mariana_chipirlin
Q24205541	constantin_popa
Q1449038	giovanni_bonavita
Q27509972	el_vici
Q3028528	diocese_of_york
Q7301557	reatha_king
Q17622986	canton_of_notre_dame_de_gravenchon
Q17326728	greek_wedding
Q27552720	q
Q26273367	adrian_viorel_vasiu
Q274196	marie_christine_blandin
Q30076336	q
Q2574516	wilhelm_pohlmann
Q4444952	sk_rby_runestone
Q2574511	teod_sio_prince_of_brazil
Q30076331	q
Q131243	oranjestad
staff_walters.htm	http_www_wlbcenter_org_staff_walters_htm
Q177593	wolfgang_ischinger
Q24083233	ionel_m_michiu
Q1939	nicolas_anelka
1973-01-01T00:00:00Z	t_z
Q24083236	lupu_r_spopescu
Q4088835	alexey_bobrovsky
Q24083238	ion_hor_scu
Q4125475	anatolii_voronin
Q2471115	sura
Q131248	lee_kuan_yew
Q6825651	mevhibe_n_n
Q16648017	q
Q27516200	q
Q16933788	prometheus_being_chained_by_vulcan
Q17494548	q
Q31029243	q
Q2304796	ma_usa_t_rk_g_c_s_k
Q851087	national_action_party
ncq	ncq
Q30513660	q
Q38138369	q
Q182104	jessica_tandy
Q171992	tyrrell_racing
Q36860873	q
Q11086783	q
Q20734891	kees_rijnvos
Q18327587	coru_a_fine_arts_museum
Q953345	high_museum_of_art
Q11132651	q
Q1371235	q
Q4566740	johan_randulf_bull
Q77143	thomas_anders
Q77141	alexander_grothendieck
Q101947	heinrich_schmitthenner
Q7609398	stephen_haggard
Q23782171	departmental_council_of_var
Q173179	marussia_f
Q21522490	paul_van_oye
Q2640465	prostrate_shrub
Q3048572	edward_john_horan
Q23902777	q
Q13583548	albertus_steenbergen
Q192071	f_c_nantes
Q27554773	q
Q103545	donus
Q76433	eva_braun
Q24114209	gheorghe_moldovan
1845-01-01T00:00:00Z	t_z
Q20735856	sergio_mauricio_u_ac
Q15220597	thomas_gyldal_petersen
Q24114202	florin_georgel_onescu
Q24206013	ion_gheorgheci
Q8012302	william_hickey
Q24206017	horia_balica
Q533189	ernst_linder
Q30054536	q
Q27554777	q
Q18638691	q
Q1209000	diane_wakoski
Q30786748	q
Q33406961	q
Q1611667	josef_dell
14027	
Q28111296	cornel_zainea
Q3903262	piero_gonfiantini
Q52579	lkab
Q27528986	q
Q1074469	fontaine_heudebourg
Q31856202	q
Q6398900	khadijah_farrakhan
Q30618569	q
Q37821235	q
Q18325568	james_roxburgh_mcclymont
Q2185277	gerard_van_swinderen
Q18657391	hengshi_mining
Q21337596	peter_vandamme
Q27514410	q
NG990	ng
Q40469	associated_press
Q33309331	q
Q28044972	william_cowper_st_earl_cowper
Q3060511	eurico_de_melo
Q28044970	richard_bentley
Q28044971	james_berkeley_rd_earl_of_berkeley
Q1666952	tancua
Q27572662	q
Q28044975	unknown_man_formerly_known_as_matthew_henry
Q16969982	ucf_knights_football
Q28044978	arthur_maynwaring
Q28044979	sylvester_petyt
Q390156	petrila
Q11735178	q
Q28042725	rolf_thiele
Q28042724	milan_stra_kraba
Q28042727	ivonne_bazwinsky_wutschke
Q28042726	jochen_stark
Q28042721	lutz_vollrath
Q28042720	andr_wagenf_hr
Q28042723	j_rgen_tomas
Q28042722	ernst_ullmann
Q3973090	sthenelaidas
Q20890941	two_bookcases_after_an_antique_mirror
Q30761408	q
Q1254961	fuyao_glass
Q30533733	q
Q27516975	q
Q27516974	q
Q29384453	eye_idol
Q27516972	q
Q1760438	queens_college
Q84227	paul_ehrenfest
Q928652	estonian_centre_party
Q928650	alexander_shuvalov
Q275474	grace_curzon_marchioness_curzon_of_kedleston
Q31240	louise_borgia_duchess_of_valentinois
Q5946257	jos_de_jes_s_plascencia_herrera
Q5946255	jos_de_jes_s_n_ez_y_dom_nguez
Q152274	edvard_bene
Q30610574	q
Q17327430	landscape_by_moonlight
Q1244204	queen_elizabeth
Q152272	georges_m_li_s
Q1397	ohio
Q1394	vladimir_lenin
Q1393	delaware
Q1874682	paolo_conti
Q27517146	q
Q12385357	carlos_pajares_vales
Q17326743	banquet_of_distinguished_turkish_women
Q189849	plitvice_lakes_national_park
Q295537	eduard_limonov
Q11072960	perennial_international_limited
Q38193306	q
Q23901749	q
Q1813692	mathias_cormann
Q17331650	q
Q1134143	harold_martin
Q30605536	q
Q2390001	communist_party_of_western_ukraine
Q33026853	harold_spivacke
Q19850596	luca_vecchi
Q42031507	hazel_d_hansen
Q665955	paul_mile_janson
Q108484	walter_kaufmann
Q24173610	alexandru_iv_nuc
Q381690	john_a_costello
1650-01-01T00:00:00Z	t_z
Q309769	von_behring
Q1538413	union_for_the_presidential_majority
Q673704	port_du_salut_abbey
Q28845735	q
Q1281691	sid_barras
Q27211822	ghetto_theatre_study
Q30543732	q
Q31031550	q
Q25101091	southern_liech
Q30097015	q
1480-01-01T00:00:00Z	t_z
Q16023611	historic_ensemble_of_the_potala_palace_lhasa
Q434227	dorothy_jordan
Q17331658	portrait_of_rutger_jan_schimmelpenninck_and_his_family
Q2287592	simon_islip
Q20950026	robert_magnus_martinson
Q3767061	giovanni_costariol
Q439915	audrey_dalton
Q254204	nankai_university
Q478258	caltagirone
Q478259	saint_james
Q27999047	q
Q27451585	mary_louise_fossler
Q4226616	q
Q1036763	university_of_chicago_law_school
Q5759595	hans_gillingstam
Q27468240	q
Q1399162	virtue_party
Q11132652	eminence_enterprise
Q23952354	q
Q23952357	q
Q23952356	q
Q119702	anne_of_great_britain
Q2835094	alfred_dupont
Q17327194	portrait_of_aernout_van_citters_son_of_aernout_van_citters_and_christina_de_brauw
Q1919281	melf_grantz
Q6544388	lieutenant_general
Q11867560	juho_erkki_antila
Q5689	land_islands
Q3329898	mus_e_de_la_cour_d_or
Q29384128	two_standing_female_nudes
Q329948	palais_royal
Q3866506	moussa_kon
Q2052495	nec_pc
Q29384122	cornelius_conway_felton_with_his_hat_and_coat
Q188712	empire_of_japan
Q1398412	leonidas_proa_o
Q2471935	joseph_deschoenmaecker
Q2267759	self_portrait_as_the_apostle_paul
214106-1	
Q2096336	saint_germain_source_seine
Q23035736	q
49276	
Q26659977	q
Q2364458	ren_poupardin
Q429193	maxime_gonalons
Q23035730	q
Q27570258	q
Q289113	tienne_denis_pasquier
Q42423580	samuel_lafont
Q15967088	honor_ier_de_savoie
73257	
Q27506826	q
Q1491004	sara_duterte_carpio
Q294293	federico_balzaretti
Q27506825	q
Q9015295	juan_camus
Q27506823	q
Q27506821	q
Q1438774	supercell
Q20733743	joshua_eddowes
Q27506828	q
Q27506829	q
Q222924	tito_vilanova
Q23749078	iulian_gabriel_andrei
Q1702591	joker_bianchi
1455-01-01T00:00:00Z	t_z
Q213628	prince_charles_of_hesse_kassel
Q531866	fc_shakhtyor_salihorsk
Q30873260	q
Q182147	winter_palace
Q12379326	yana_toom
Q1467196	vocaleros
Q23901911	q
Q25997927	daniel_nica
Q1627015	lubbock_preston_smith_international_airport
Q470232	alb_ric_schotte
Q6108778	ricky_groves
Q25997929	ionel_tatu
Q5686	charles_dickens
Q279225	george_gaynes
Q10957950	tansh_global_food
Q24542442	henry_francis_worsley
Q26898106	laurent_vallotton
Q30050942	torodd_kinn
Q2457001	mariqueen_maandig
196,2007	
Q31450733	q
Q21401579	christine_baumgartner
Q4083552	nikolay_belyakov
Q37852305	q
Q4083555	rostislav_belyakov
Q11064543	q
Q922653	idris_ii_of_morocco
Q70824	ottfried_neubecker
Q70825	georg_heinrich_mettenius
Q242651	roh_tae_woo
Q521447	l_action_encha_n_e
Q242656	madeleine_carroll
Q963637	edmond_jurien_de_la_gravi_re
Q7581894	squad_leader
Q16729963	kirsten_hughes
Q17421273	walter_abell
Q29383466	cyclone
Q17426721	margarita_doktorova
Q215142	ulrich_walter
Q236744	tunja
Q724033	stefano_morrone
Q2531164	volker_mosbrugger
Q3083854	fran_ois_asensi
Q28065512	dead_christ_supported_by_an_angel
Q4221352	vladimir_kirillin
Q30885854	q
Q3294273	mark_wainberg
Q6390737	kenneth_t_jackson
Q16453797	jonas_pelveris
Q76432	rudolf_virchow
Q24102362	nicolae_ianu
Q2655724	vittorio_zucconi
Q17276171	portrait_of_a_man_with_a_red_beard
Q29385294	a_bear_walking
Q30102247	q
Q29385296	study_for_the_equestrian_monument_to_francesco_sforza
Q24587722	q
Q29385291	ecstatic_christ
Q1458113	university_of_victoria
Q267814	marsha_hunt
Q7175423	peter_leithart
Q17341298	gallant_scene_in_a_kitchen_interior
Q2022445	yohan_tavares
Q76437	karl_d_nitz
Q1060370	vincenzo_sicignano
Q27510199	q
Q17341292	the_healing_of_the_cripple_of_bethesda
Q28044736	elias_ashmole
Q17330584	portrait_of_frederik_houtman
Q311115	henri_victor_regnault
Q21701987	q
Q27552188	q
Q11616333	wakadanna
Q1439957	g_nter_pappenheim
Q23936220	samdong_station
Q130388	tenth_avenue
Q1806079	larry_klein
27160	
Q6380141	kay_adshead
Q31072407	q
Q27535782	q
Q27535786	q
Q27535789	q
Q27535788	q
Q17327193	portrait_of_josnia_parduyn_second_wife_of_aernout_van_citters
Q106303	daniel_auteuil
Q13415374	blue_james_hamilton
Q738395	rupert_s_land
Q16832265	tanya_moodie
Q2296365	british_north_borneo_dollar
Q2965118	christian_cardon
Q892727	bonnefanten_museum
Q269412	george_v
Q570331	lesotho_football_association
Q22661485	luca_milano
Q283181	german_national_academic_foundation
Q1983062	episode
Q38598577	emil_witte
Q37428153	q
Q4937718	shawn_batten
Q266637	paul_sandby
Q2569059	liberal_union
Q20684288	jim_justice
Q458459	trish_van_devere
Q38227571	q
Q18588061	otto_penner
Q61302	chihuahua
Q3275703	madeleine_ozeray
Q61300	karl_gegenbaur
Q3265553	lucien_isra_l
Q28120974	alexander_wladimirowitsch_martynow
Q99102	johann_philipp_von_wurzelbauer
Q453204	vic_morrow
Q18929854	chelsy
Q131861	sergei_rachmaninoff
Q26137567	silviu_c_lin_negraru
Q99108	lothar_kreuz
Q12685050	chichi
Q30218037	q
Q14551105	grafenwerther_br_cke
Q532445	vladimir_antonov_ovseyenko
Q532440	sunderban_national_park
Q33383039	q
Q1978432	anatoly_wasserman
Q842596	new_zealand_football
Q38048909	q
Q471397	roger_hammond
Q2710055	pitons_cirques_and_remparts_of_reunion_island
Q38050659	q
Flag%20of%20the%20German%20Reich%20%281933%E2%80%931935%29.svg	http_commons_wikimedia_org_wiki_special_filepath_flag_of_the_german_reich_e_svg
Q30187372	q
Q3064008	fabrizio_frizzi
Q31843527	q
Q3419406	rapha_l_blanchard
Q11912366	carles_barrera_s_nchez
Q30862132	q
Q3817307	kuybyshevsky_district_kaluga_oblast
Q92689	sopot
Q9974	weesp
Q75956	margarete_sommer
Q2263934	communist_party_of_ukraine
Q366389	livarot
Q16739472	jonas_kellgren
Bandera%20de%20la%20Guerra%20a%20Muerte.svg	http_commons_wikimedia_org_wiki_special_filepath_bandera_de_la_guerra_a_muerte_svg
Q446437	elena_garro
Q4801740	arturo_gil
Q4013498	vincenzo_romano
Q558846	robert_casadesus
Q12330871	palle_hansborg_s_rensen
Q345019	jerry_lawler
Q5047203	carter_oosterhouse
Q17320091	mary_magdalene
Q274470	douard_wawrzyniak
Q37275073	q
Q1276512	stojan_novakovi
Q87371	angela_steinm_ller
Q27186419	q
Q7323161	rich_alvarez
1898-01-01T00:00:00Z	t_z
Q612215	m_sport_world_rally_team
Q27554247	q
Q1796470	q
Q2324840	the_ancient_of_days
Q6967370	parascheva_of_the_balkans
Q13052659	q
Q1786588	mountain_west_conference
Q168734	vigilius
Q168737	ch_teau_ramezay
Q168736	john_ii
250,2008	
Q168733	valentine
Q13052651	q
Q2621188	s_rata
Q75193	renate_sommer
Q27533782	q
Q255967	lena_nyman
Q2621183	berte_tii_de_jos
Q30036890	q
Q27562418	q
Q4405394	peter_coke
Q28051894	john_minton
Q281763	hans_egede
Q33046297	q
Q17335347	putti_with_mirrors
Q30065387	q
Q33323698	q
Q30065385	q
Q316238	zurab_noghaideli
Q429972	party_of_national_mobilization
Q3762948	giancarlo_prato
Q54764	v_stervik
Q33323691	q
Q1554965	gunther_gottlieb
Q3366297	national_initiative_party
Q81997	boulogne_sur_mer
Q18907397	q
Q30065389	q
Q6235651	john_goldwyn
Q3548665	a_winter_in_majorca
Q494170	the_washington_times
Q2670742	ming_yuzhen
Q1705803	josef_stadler
Q28051893	girl_in_bed
Q17320954	a_nymph_dancing_to_a_shepherd_s_flute_playing
Q29384917	portrait_of_nicolas_trigault_in_chinese_costume
Q2216142	q
Q28052139	iris_murdoch
Q15453979	jeff_fowler
Q27342018	august_friedrich_wilhelm_goertz
Q5113846	todire_ti
Q38300285	alfons_zschockelt
Q293067	hermione_gingold
Q5993490	manuel_lora_tamayo
Q1966944	timofey_khryukin
Q16011200	nessim_eskenazi
Q704183	gerard_duke_of_lorraine
Q23662463	q
Q1131877	netherlands_institute_for_sound_and_vision
Q3491856	ludv_k_sou_ek
Q28433996	gosse_van_der_meern
Q49496	jean_de_la_fontaine
Q266770	orica_scott
Q49492	michael_chekhov
Q20525725	zlatko_hasanbegovi
Q13567241	rade_ba_i
Q686570	eduardo_marquina
Q501758	university_of_florida
Q1327844	elena_artioli
%C3%96sthammar%20vapen.svg	http_commons_wikimedia_org_wiki_special_filepath_c_sthammar_vapen_svg
Q2286855	silvio_siripong_charatsri
Q1290721	eduard_von_wietersheim
Q23045436	zolt_n_kollonay
Q17334127	naval_battle_near_elseneur_in_the_sound_between_the_dutch_and_the_swedish_fleets_november
Q9067287	wong_fan
Q28176584	rue_des_stations
Q367174	luc_castaignos
Q30940153	q
Q27526464	q
Q28047657	sir_william_chambers
Q28044739	frances_teresa_stuart_duchess_of_richmond_and_lennox
Q20733478	john_jenkins
Q16014588	q
Q980301	nicol_napoli
Q4112904	q
Q688353	ethnological_museum_of_berlin
Q30092507	q
Q30092506	q
Q5058764	ib_ne_ti
Q20507210	q
Q1554383	gum
Q31034227	q
Q983654	sergey_naryshkin
Q1621256	pont_de_l_alma
Q20430390	alexandru_socec
Q26998950	q
Q4701722	akrounta
Q4712038	alberto_gallinetta
Q42716	saint_tienne
Q28044976	thomas_ken
Q10874578	q
1870-01-01T00:00:00Z	t_z
Q27576561	q
Q215976	patricia_arquette
Q30036852	q
Q30064471	q
Q30726475	q
Q91562	tamara_desni
Q1070844	saint_aubin_du_pavail
Q624	alessandro_del_piero
Q658602	salers
Q703566	jo_o_braz_de_aviz
Q198570	arnold
Q23666205	q
Q24017869	tefan_viorel_oanc
Q847672	hms_ark_royal
Q1906186	rudolf_patijn
Q27518301	q
3005 a-f (MK)	a_f_mk
Q233054	mimi_rogers
Q17034764	q
Q620653	alexander_kaidanovsky
Q717704	walter_kieber
Q1327266	alphonse_lavall_e
Flag%20of%20Zimbabwe.svg	http_commons_wikimedia_org_wiki_special_filepath_flag_of_zimbabwe_svg
Q1293829	va_szab
Q1838072	marco_gbarssin
Q977957	paul_gouyon
Q22087183	lumiere
Q565400	max_planck_institute_for_computer_science
Q1700972	john_marshall_harlan
Q18607725	q
Q4791088	aristotelis_pavlidis
Q932342	people_s_party
Q1897419	cumal_k_z_k
Q28051180	malcolm_drummond
Q130504	fran_ois_andr_adrien_pluquet
Q879125	georges_posener
Q201908	anni_frid_lyngstad
Q36856902	q
Q649021	flottemanville_hague
Q5066879	mihai_bravu
Q30223959	q
Q31204137	q
Q30570808	q
Q21979914	loire_authion
Q27037149	georgios_n_makkas
Q21979912	morannes_sur_sarthe
Q21979913	verri_res_en_anjou
Q94424	jakob_reumann
Q1001279	les_champs_de_losque
Q313537	alan_silvestri
Q1334582	university_of_li_ge
Q19544755	q
Q655181	fran_ois_jean_de_chastellux
Q668676	college_park
Q700315	zhang_yuqi
Q97190	wolfgang_ludwig_krafft
Q3762940	giancarlo_pasinato
Q21279020	honorine_du_fraysne_de_viane
Q586963	antoine_rodriguez
Q28050499	john_elliott_burns
Q30210000	q
Q7444930	securities_and_futures_commission
Q17339902	view_of_ambon
Q27532698	q
Q1576735	hans_artur_bauckhage
Q21694619	soci_t_de_g_ographie_commerciale_france
Q28942747	colegio_de_ni_as_nobles
Q31810643	q
Q21192239	margaret_fulton_spencer
Q6745979	mams_taylor
Q313539	beji_caid_el_sebsi
Q26208093	ausupreme
Q164995	enrico_berlinguer
Q24396012	adrian_nicolae_domoco
